,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,TCI_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus,msto
962,12494.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,12507.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,12520.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,12533.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,12546.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,12559.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,12572.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,12585.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,12598.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,12611.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,12624.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,12637.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,12650.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,12663.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,12676.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,12689.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,12702.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,12715.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,12728.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,12741.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
982,12754.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,12767.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
984,12780.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
985,12793.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,12806.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,12819.0,56.6,45.2,48.4,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
988,12832.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
989,12845.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
990,12858.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
991,12871.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
992,12884.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
993,12897.0,56.6,45.2,48.4,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
994,12910.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
995,12923.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
996,12936.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
997,12949.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
998,12962.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
999,12975.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1000,12988.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1001,13001.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1002,13014.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1003,13027.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1004,13040.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1005,13053.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1006,13066.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1007,13079.0,56.6,45.2,48.4,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1008,13092.0,56.6,45.2,48.2,46.9,33.9,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
